id,firstName,lastName,maidenName,age,gender,email,phone,username,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,_extracted_at,_source,user_id,password_masked,first_name,last_name,full_name,address_line1,address_city,address_state,address_postal_code,address_lat,address_lng,phone_masked,sk_user,_transformed_at,_pipeline_version
67,Gabriel,Hayes,,35,male,gabriel.hayes@x.dummyjson.com,+61 386-511-8949,gabrielh,1990-4-8,https://dummyjson.com/icon/gabrielh/128,A+,172.0,83.77,Red,"{'color': 'White', 'type': 'Wavy'}",217.72.9.121,24:fa:90:ce:f1:f6,University of Notre Dame,"{'cardExpire': '02/29', 'cardNumber': '3679480974040543', 'cardType': 'Diners Club International', 'currency': 'INR', 'iban': 'DE75685444844842250154'}","{'department': 'Marketing', 'name': 'Schaefer, Hackett and Kreiger', 'title': 'Technical Support Engineer', 'address': {'address': '995 Sixth Street', 'city': 'San Diego', 'state': 'California', 'stateCode': 'CA', 'postalCode': '32538', 'coordinates': {'lat': 43.683155, 'lng': -11.317141}, 'country': 'United States'}}",914-884,664-278-961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,67,************,Gabriel,Hayes,Gabriel Hayes,240 Jefferson Street,San Jose,Minnesota,63269,-25.766511,-76.004117,+61 386-511-8949,bc2e94459eec3c38,2026-04-19T19:41:09.736559+00:00,1.0
68,Layla,Sullivan,,26,female,layla.sullivan@x.dummyjson.com,+92 657-388-7474,laylas,1999-10-3,https://dummyjson.com/icon/laylas/128,O-,187.49,56.12,Gray,"{'color': 'Purple', 'type': 'Straight'}",137.194.35.102,6:12:26:1a:e:df,Washington University in St. Louis,"{'cardExpire': '05/27', 'cardNumber': '4969294380437301', 'cardType': 'Visa', 'currency': 'JPY', 'iban': 'DE80270773734561018109'}","{'department': 'Legal', 'name': 'Carroll, Kuphal and Durgan', 'title': 'Chief Technology Officer', 'address': {'address': '270 Eighth Street', 'city': 'Phoenix', 'state': 'Arizona', 'stateCode': 'AZ', 'postalCode': '82179', 'coordinates': {'lat': -84.060906, 'lng': -59.92069}, 'country': 'United States'}}",133-199,866-686-145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,68,**********,Layla,Sullivan,Layla Sullivan,639 Fourth Street,Denver,Arizona,56891,89.415268,-29.532108,+92 657-388-7474,2fd91614ba1e9e99,2026-04-19T19:41:09.736559+00:00,1.0
69,Christopher,West,,32,male,christopher.west@x.dummyjson.com,+49 968-571-2475,christopherw,1993-11-16,https://dummyjson.com/icon/christopherw/128,AB+,173.02,83.19,Red,"{'color': 'Blue', 'type': 'Curly'}",38.64.216.221,33:21:99:79:b5:da,University of North Carolina--Chapel Hill,"{'cardExpire': '11/27', 'cardNumber': '5279253885149052', 'cardType': 'Mastercard', 'currency': 'PKR', 'iban': 'DE33422897681286949155'}","{'department': 'Legal', 'name': 'Grant, Jacobson and Ankunding', 'title': 'Database Administrator', 'address': {'address': '1638 Oak Street', 'city': 'Phoenix', 'state': 'Nevada', 'stateCode': 'NV', 'postalCode': '79956', 'coordinates': {'lat': -1.251871, 'lng': 38.186984}, 'country': 'United States'}}",581-758,130-527-244,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,69,****************,Christopher,West,Christopher West,1656 Eighth Street,Denver,Pennsylvania,63011,-82.516652,-147.519835,+49 968-571-2475,160b5b0263257567,2026-04-19T19:41:09.736559+00:00,1.0
70,Zoe,Nicholson,,33,female,zoe.nicholson@x.dummyjson.com,+49 638-976-6904,zoen,1992-12-24,https://dummyjson.com/icon/zoen/128,A+,177.34,56.28,Hazel,"{'color': 'Red', 'type': 'Wavy'}",162.232.212.187,42:fa:3e:8:22:1f,University of Miami,"{'cardExpire': '03/29', 'cardNumber': '3572305898329375', 'cardType': 'JCB', 'currency': 'PKR', 'iban': 'DE17822765864402242705'}","{'department': 'Human Resources', 'name': 'Marks LLC', 'title': 'Research Analyst', 'address': {'address': '381 Madison Street', 'city': 'Jacksonville', 'state': 'New Hampshire', 'stateCode': 'NH', 'postalCode': '30926', 'coordinates': {'lat': -32.970666, 'lng': 111.725715}, 'country': 'United States'}}",107-293,447-330-498,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,70,********,Zoe,Nicholson,Zoe Nicholson,1705 Pine Street,Jacksonville,Kansas,39449,35.632082,127.968158,+49 638-976-6904,8afbddb79f5c2b42,2026-04-19T19:41:09.736559+00:00,1.0
71,Nolan,Bryant,,30,male,nolan.bryant@x.dummyjson.com,+44 618-916-5243,nolanb,1995-12-7,https://dummyjson.com/icon/nolanb/128,B-,180.65,94.04,Brown,"{'color': 'Gray', 'type': 'Curly'}",104.73.181.230,52:b1:47:d6:3:f3,Pepperdine University,"{'cardExpire': '04/28', 'cardNumber': '4430199802511909', 'cardType': 'Visa', 'currency': 'AUD', 'iban': 'DE39754904735053030680'}","{'department': 'Legal', 'name': 'Ziemann - Rau', 'title': 'Project Manager', 'address': {'address': '1551 Lincoln Street', 'city': 'Dallas', 'state': 'Colorado', 'stateCode': 'CO', 'postalCode': '42708', 'coordinates': {'lat': 16.782207, 'lng': 51.114636}, 'country': 'United States'}}",691-959,866-454-527,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,71,**********,Nolan,Bryant,Nolan Bryant,236 Lincoln Street,Jacksonville,Nevada,56830,-87.184494,-137.530694,+44 618-916-5243,c8b91e3fae3a47c3,2026-04-19T19:41:09.736559+00:00,1.0
72,Victoria,McDonald,,28,female,victoria.mcdonald@x.dummyjson.com,+91 624-944-2089,victoriam,1997-9-16,https://dummyjson.com/icon/victoriam/128,AB+,172.55,97.24,Hazel,"{'color': 'Purple', 'type': 'Wavy'}",173.205.48.240,af:30:29:ce:56:31,Carnegie Mellon University,"{'cardExpire': '04/29', 'cardNumber': '5484756296822829', 'cardType': 'Mastercard', 'currency': 'USD', 'iban': 'DE89495183052938550075'}","{'department': 'Services', 'name': 'Auer, Hettinger and Bradtke', 'title': 'Support Specialist', 'address': {'address': '905 Tenth Street', 'city': 'Jacksonville', 'state': 'Vermont', 'stateCode': 'VT', 'postalCode': '34827', 'coordinates': {'lat': 40.651505, 'lng': -5.717716}, 'country': 'United States'}}",997-510,592-762-168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,72,*************,Victoria,McDonald,Victoria McDonald,244 Second Street,Austin,Missouri,39608,-72.323497,138.264727,+91 624-944-2089,d6a471e9da31be44,2026-04-19T19:41:09.736559+00:00,1.0
73,Max,Russell,,35,male,max.russell@x.dummyjson.com,+44 663-850-4302,maxr,1990-4-19,https://dummyjson.com/icon/maxr/128,AB-,153.37,76.58,Blue,"{'color': 'Blue', 'type': 'Wavy'}",212.179.168.242,27:d2:0:38:f1:2f,Northeastern University,"{'cardExpire': '12/27', 'cardNumber': '3678619813293851', 'cardType': 'Diners Club International', 'currency': 'NZD', 'iban': 'DE18703844898682506782'}","{'department': 'Accounting', 'name': 'Ullrich LLC', 'title': 'Product Manager', 'address': {'address': '1804 Sixth Street', 'city': 'Washington', 'state': 'Arkansas', 'stateCode': 'AR', 'postalCode': '13333', 'coordinates': {'lat': -76.948416, 'lng': -91.436585}, 'country': 'United States'}}",630-678,597-337-828,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,73,********,Max,Russell,Max Russell,1813 Ninth Street,Chicago,Oklahoma,46278,27.088722,104.023237,+44 663-850-4302,3d4ba09b339929f9,2026-04-19T19:41:09.736559+00:00,1.0
74,Penelope,Harper,,29,female,penelope.harper@x.dummyjson.com,+44 907-679-1302,penelopeh,1996-9-14,https://dummyjson.com/icon/penelopeh/128,A-,161.76,93.74,Brown,"{'color': 'Blonde', 'type': 'Straight'}",124.114.248.236,5e:0:af:4:76:1e,University of Notre Dame,"{'cardExpire': '01/30', 'cardNumber': '348277527859982', 'cardType': 'American Express', 'currency': 'PKR', 'iban': 'DE38600509143511850161'}","{'department': 'Legal', 'name': 'Auer, Hettinger and Bradtke', 'title': 'Engineer', 'address': {'address': '767 Maple Street', 'city': 'Austin', 'state': 'Iowa', 'stateCode': 'IA', 'postalCode': '69431', 'coordinates': {'lat': -68.641974, 'lng': -147.141407}, 'country': 'United States'}}",574-118,889-739-601,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,74,*************,Penelope,Harper,Penelope Harper,571 Washington Street,Charlotte,Pennsylvania,26857,54.991384,14.355841,+44 907-679-1302,9a2cb02586422a31,2026-04-19T19:41:09.736559+00:00,1.0
75,Ryan,Graham,,32,male,ryan.graham@x.dummyjson.com,+92 260-518-7256,ryang,1993-10-2,https://dummyjson.com/icon/ryang/128,AB-,170.74,74.67,Green,"{'color': 'Blue', 'type': 'Wavy'}",168.118.81.248,be:d1:6e:a1:53:65,Northeastern University,"{'cardExpire': '02/27', 'cardNumber': '5329265469096228', 'cardType': 'Mastercard', 'currency': 'PKR', 'iban': 'DE64575893844650635639'}","{'department': 'Engineering', 'name': 'Dooley LLC', 'title': 'Chief Executive Officer', 'address': {'address': '25 Tenth Street', 'city': 'Fort Worth', 'state': 'Georgia', 'stateCode': 'GA', 'postalCode': '41030', 'coordinates': {'lat': -69.994113, 'lng': -32.718397}, 'country': 'United States'}}",518-365,708-654-206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,75,*********,Ryan,Graham,Ryan Graham,1858 Madison Street,San Antonio,Tennessee,44329,11.44191,-42.217944,+92 260-518-7256,cb136c009fbdec26,2026-04-19T19:41:09.736559+00:00,1.0
76,Madeline,Simpson,,27,female,madeline.simpson@x.dummyjson.com,+44 371-964-4017,madelines,1998-12-1,https://dummyjson.com/icon/madelines/128,AB+,181.51,67.7,Brown,"{'color': 'Blonde', 'type': 'Straight'}",29.230.204.12,92:df:e0:81:ba:1,University of Rochester,"{'cardExpire': '10/28', 'cardNumber': '5598889672042796', 'cardType': 'Mastercard', 'currency': 'EUR', 'iban': 'DE44930694766981571115'}","{'department': 'Product Management', 'name': 'King - Muller', 'title': 'Web Developer', 'address': {'address': '1090 Fifth Street', 'city': 'Jacksonville', 'state': 'Utah', 'stateCode': 'UT', 'postalCode': '25841', 'coordinates': {'lat': 12.345847, 'lng': 90.721037}, 'country': 'United States'}}",795-274,220-119-957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,76,*************,Madeline,Simpson,Madeline Simpson,1466 Oak Street,Los Angeles,New Jersey,29730,-61.252684,-159.370289,+44 371-964-4017,34efb02187d14092,2026-04-19T19:41:09.736559+00:00,1.0
77,Jonathan,Pierce,,34,male,jonathan.pierce@x.dummyjson.com,+61 456-307-5568,jonathanp,1991-9-25,https://dummyjson.com/icon/jonathanp/128,B+,151.41,57.86,Violet,"{'color': 'Blonde', 'type': 'Wavy'}",121.29.4.35,b4:cb:7d:c1:3:df,Emory University,"{'cardExpire': '12/30', 'cardNumber': '6011200228317947', 'cardType': 'Discover', 'currency': 'USD', 'iban': 'DE72553185887481000157'}","{'department': 'Training', 'name': 'Carroll, Kuphal and Durgan', 'title': 'Business Analyst', 'address': {'address': '18 Pine Street', 'city': 'Columbus', 'state': 'Indiana', 'stateCode': 'IN', 'postalCode': '70773', 'coordinates': {'lat': 17.128563, 'lng': 136.533697}, 'country': 'United States'}}",189-344,735-321-340,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,77,*************,Jonathan,Pierce,Jonathan Pierce,1110 Seventh Street,San Diego,Ohio,34379,-85.385955,-49.11738,+61 456-307-5568,6d766344f3f59e9f,2026-04-19T19:41:09.736559+00:00,1.0
78,Eleanor,Tyler,,31,female,eleanor.tyler@x.dummyjson.com,+1 232-621-9938,eleanort,1994-10-26,https://dummyjson.com/icon/eleanort/128,O-,195.85,70.03,Green,"{'color': 'Brown', 'type': 'Wavy'}",54.87.239.213,df:94:e1:e7:3a:7,Wake Forest University,"{'cardExpire': '03/30', 'cardNumber': '6282984352125703', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'DE60851175428733331885'}","{'department': 'Product Management', 'name': 'Hilpert and Sons', 'title': 'Web Developer', 'address': {'address': '580 Seventh Street', 'city': 'Jacksonville', 'state': 'Indiana', 'stateCode': 'IN', 'postalCode': '57924', 'coordinates': {'lat': -3.475554, 'lng': -138.094068}, 'country': 'United States'}}",668-175,688-176-797,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,78,************,Eleanor,Tyler,Eleanor Tyler,439 Pine Street,San Antonio,New Hampshire,64622,51.5965,47.479982,+1 232-621-9938,96d40775ac4bc162,2026-04-19T19:41:09.736559+00:00,1.0
79,Isaac,Lawrence,,33,male,isaac.lawrence@x.dummyjson.com,+81 693-260-7234,isaacl,1992-1-6,https://dummyjson.com/icon/isaacl/128,A+,177.52,88.08,Hazel,"{'color': 'Blue', 'type': 'Kinky'}",125.69.20.49,7f:5b:44:3e:95:5a,University of Southern California,"{'cardExpire': '09/28', 'cardNumber': '3671333437099820', 'cardType': 'Diners Club International', 'currency': 'AUD', 'iban': 'DE68908839907520337336'}","{'department': 'Marketing', 'name': 'Jacobi - Miller', 'title': 'Chief Financial Officer', 'address': {'address': '1545 Lincoln Street', 'city': 'Denver', 'state': 'Vermont', 'stateCode': 'VT', 'postalCode': '70818', 'coordinates': {'lat': 54.214373, 'lng': 24.417613}, 'country': 'United States'}}",693-345,822-940-545,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,79,**********,Isaac,Lawrence,Isaac Lawrence,1581 Oak Street,Austin,North Dakota,62609,63.188944,-119.083714,+81 693-260-7234,591056bd3de7fe87,2026-04-19T19:41:09.736559+00:00,1.0
80,Hazel,Gardner,,28,female,hazel.gardner@x.dummyjson.com,+91 688-478-9459,hazelg,1997-9-18,https://dummyjson.com/icon/hazelg/128,O+,166.79,82.31,Red,"{'color': 'Red', 'type': 'Wavy'}",6.254.212.106,c4:f4:db:3e:e5:8f,Duke University,"{'cardExpire': '10/28', 'cardNumber': '6242995375483407', 'cardType': 'UnionPay', 'currency': 'AUD', 'iban': 'DE65180546074755787211'}","{'department': 'Business Development', 'name': 'Nolan Group', 'title': 'Systems Analyst', 'address': {'address': '854 Lincoln Street', 'city': 'Jacksonville', 'state': 'Virginia', 'stateCode': 'VA', 'postalCode': '48095', 'coordinates': {'lat': -55.152851, 'lng': -42.985461}, 'country': 'United States'}}",511-786,465-156-294,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,80,**********,Hazel,Gardner,Hazel Gardner,756 Washington Street,New York,Kentucky,35181,-9.898936,81.738951,+91 688-478-9459,e4d2b2bb0d2f315a,2026-04-19T19:41:09.736559+00:00,1.0
81,Austin,Hudson,,30,male,austin.hudson@x.dummyjson.com,+81 405-412-4250,austinh,1995-5-1,https://dummyjson.com/icon/austinh/128,A-,189.77,66.83,Blue,"{'color': 'Blue', 'type': 'Straight'}",147.130.253.116,e:c0:3:62:e2:d0,University of Michigan--Ann Arbor,"{'cardExpire': '02/30', 'cardNumber': '6011463292832932', 'cardType': 'Discover', 'currency': 'GBP', 'iban': 'GB912RDPFF9YXGMYS7IO14'}","{'department': 'Sales', 'name': 'Okuneva Group', 'title': 'Legal Counsel', 'address': {'address': '1323 Adams Street', 'city': 'Jacksonville', 'state': 'Mississippi', 'stateCode': 'MS', 'postalCode': '18643', 'coordinates': {'lat': -47.033335, 'lng': -68.205081}, 'country': 'United States'}}",536-921,731-202-997,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,81,***********,Austin,Hudson,Austin Hudson,1468 Eighth Street,Los Angeles,Maryland,64305,-28.392471,-44.144328,+81 405-412-4250,b3afeac0dada81c3,2026-04-19T19:41:09.736559+00:00,1.0
82,Lillian,Bishop,,27,female,lillian.bishop@x.dummyjson.com,+92 538-589-5885,lillianb,1998-8-2,https://dummyjson.com/icon/lillianb/128,O-,192.14,64.86,Hazel,"{'color': 'Blue', 'type': 'Curly'}",24.17.79.226,6c:98:f0:ac:bb:c2,Johns Hopkins University,"{'cardExpire': '11/28', 'cardNumber': '6251160829300404', 'cardType': 'UnionPay', 'currency': 'CAD', 'iban': 'DE24616534006239319185'}","{'department': 'Research and Development', 'name': 'Rippin Inc', 'title': 'Research Analyst', 'address': {'address': '566 Jefferson Street', 'city': 'Austin', 'state': 'New Jersey', 'stateCode': 'NJ', 'postalCode': '22760', 'coordinates': {'lat': 43.175263, 'lng': -169.602231}, 'country': 'United States'}}",260-576,167-792-820,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,82,************,Lillian,Bishop,Lillian Bishop,1959 Lincoln Street,Jacksonville,Minnesota,79154,39.203338,-68.447736,+92 538-589-5885,01584d601de3bf54,2026-04-19T19:41:09.736559+00:00,1.0
83,Dylan,Wells,,35,male,dylan.wells@x.dummyjson.com,+49 659-638-1106,dylanw,1990-11-7,https://dummyjson.com/icon/dylanw/128,O+,156.56,83.29,Amber,"{'color': 'Brown', 'type': 'Curly'}",254.112.7.252,b7:c7:29:ff:e0:49,William & Mary,"{'cardExpire': '07/29', 'cardNumber': '3597467382729154', 'cardType': 'JCB', 'currency': 'AUD', 'iban': 'DE62128867521743907285'}","{'department': 'Services', 'name': 'Schmidt - Hyatt', 'title': 'Support Specialist', 'address': {'address': '360 Sixth Street', 'city': 'Seattle', 'state': 'Florida', 'stateCode': 'FL', 'postalCode': '16124', 'coordinates': {'lat': 61.755934, 'lng': -149.215844}, 'country': 'United States'}}",560-210,572-136-332,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,83,**********,Dylan,Wells,Dylan Wells,816 Sixth Street,Philadelphia,West Virginia,54522,-82.623651,33.259567,+49 659-638-1106,1e69009c0835bbee,2026-04-19T19:41:09.736559+00:00,1.0
84,Aaliyah,Hanson,,29,female,aaliyah.hanson@x.dummyjson.com,+1 275-501-1119,aaliyahh,1996-3-20,https://dummyjson.com/icon/aaliyahh/128,B+,164.5,92.03,Blue,"{'color': 'Gray', 'type': 'Wavy'}",51.180.201.49,89:50:ac:7e:d0:b6,Cornell University,"{'cardExpire': '02/28', 'cardNumber': '6011926454334632', 'cardType': 'Discover', 'currency': 'CAD', 'iban': 'DE02970928927762628941'}","{'department': 'Accounting', 'name': 'Marvin Inc', 'title': 'Quality Assurance Engineer', 'address': {'address': '747 Ninth Street', 'city': 'San Francisco', 'state': 'North Carolina', 'stateCode': 'NC', 'postalCode': '68238', 'coordinates': {'lat': -53.992111, 'lng': -32.617357}, 'country': 'United States'}}",709-477,453-478-272,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,84,************,Aaliyah,Hanson,Aaliyah Hanson,790 Eighth Street,Philadelphia,North Dakota,51438,15.832722,-148.237795,+1 275-501-1119,5d295fc9e5537362,2026-04-19T19:41:09.736559+00:00,1.0
